Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Switzerland;Import;  All Products;Trade Value (US$ Thousand);444525,964;515340,624;483936,59;402488,459;523788,34
Slovenia;Syrian Arab Republic;Import;  All Products;Trade Value (US$ Thousand);754,767;512,267;1307,938;1203,826;240,411
Slovenia;Tajikistan;Import;  All Products;Trade Value (US$ Thousand);2259,765;470,215;1313,514;1309,726;382,196
Slovenia;Tanzania;Import;  All Products;Trade Value (US$ Thousand);220,554;225,392;532,12;566,441;1925,75
Slovenia;Thailand;Import;  All Products;Trade Value (US$ Thousand);50129,346;55032,228;56550,591;83802,27;61832,102
Slovenia;Togo;Import;  All Products;Trade Value (US$ Thousand);30,197;;;43,934;4,115
Slovenia;Tokelau;Import;  All Products;Trade Value (US$ Thousand);4,239;7,137;0,059;2,689;1,186
Slovenia;Tonga;Import;  All Products;Trade Value (US$ Thousand);13,907;;;0,039;0,04
Slovenia;Trinidad and Tobago;Import;  All Products;Trade Value (US$ Thousand);20,419;157,743;13,148;58,749;9,427
Slovenia;Tunisia;Import;  All Products;Trade Value (US$ Thousand);14538,572;21824,699;35873,286;33997,16;40666,333
Slovenia;Turkey;Import;  All Products;Trade Value (US$ Thousand);272422,199;313447,856;375683,073;313104,61;421200,34
Slovenia;Turkmenistan;Import;  All Products;Trade Value (US$ Thousand);;259,045;132,321;;0,047
Slovenia;Turks and Caicos Isl.;Import;  All Products;Trade Value (US$ Thousand);5,218;0,327;0,808;0,535;30,527
Slovenia;Tuvalu;Import;  All Products;Trade Value (US$ Thousand);11,4;0,865;1,592;6,876;2,912
Slovenia;Uganda;Import;  All Products;Trade Value (US$ Thousand);1316,893;179,13;256,661;289,434;307,603
Slovenia;Ukraine;Import;  All Products;Trade Value (US$ Thousand);25122,433;20005,353;53688,958;20618,571;31100,361
Slovenia;United Arab Emirates;Import;  All Products;Trade Value (US$ Thousand);1751,342;2305,299;16262,962;1476;33699,045
Slovenia;United Kingdom;Import;  All Products;Trade Value (US$ Thousand);348958,877;389292,854;477084,796;388748,875;440179,961
Slovenia;United States;Import;  All Products;Trade Value (US$ Thousand);716195,05;648362,598;979356,684;653435,185;805806,906
Slovenia;United States Minor Outlying I;Import;  All Products;Trade Value (US$ Thousand);108,273;21,131;320,594;712,261;79,264
Slovenia;Unspecified;Import;  All Products;Trade Value (US$ Thousand);834240,172;1017260,876;966140,341;984756,208;458679,874
Slovenia;Uruguay;Import;  All Products;Trade Value (US$ Thousand);1305,179;1069,405;2263,395;973,717;1374,058
Slovenia;Uzbekistan;Import;  All Products;Trade Value (US$ Thousand);561,176;611,965;928,915;25,113;159,882
Slovenia;Vanuatu;Import;  All Products;Trade Value (US$ Thousand);;0,007;0,033;0,095;0,9
Slovenia;Venezuela;Import;  All Products;Trade Value (US$ Thousand);92879,113;25949,949;1533,316;15534,492;92,081
Slovenia;Vietnam;Import;  All Products;Trade Value (US$ Thousand);39985,085;46094,161;58364,036;46203,197;56448,621
Slovenia;Wallis and Futura Isl.;Import;  All Products;Trade Value (US$ Thousand);;;0,158;;0,068
Slovenia;Yemen;Import;  All Products;Trade Value (US$ Thousand);358,116;3,008;249,224;7,679;4,346
Slovenia;Zambia;Import;  All Products;Trade Value (US$ Thousand);7,875;1642,848;2273,013;1021,382;1878,583
Slovenia;Zimbabwe;Import;  All Products;Trade Value (US$ Thousand);804,943;1188,012;2070,982;1865,614;2077,008
